person_id,household_id,client_no,role,date_of_birth,employment_status,employment_started,desired_retirement_age,occupation_group,smoker,state_of_health,gross_annual_income,title,first_name,middle_names,last_name,known_as,pronouns,place_of_birth,nationality,gender,legal_sex,home_phone,mobile_phone,email_address
HH002712_P2,HH002712,2,spouse_partner,1996-08-03,employed,2016-05-20,64,operations,False,fair,50712.39,Mr,Joseph,Grace,Wilson,Joseph,he_him,"Los Angeles, CA",American,male,male,,(247) 240-2508,joseph.wilson@example.com
HH002713_P1,HH002713,1,primary,1972-12-07,employed,1995-08-30,66,business_owner,False,good,69402.86,Mr,Joseph,,Brown,Josep,he_him,"Houston, TX",American,male,male,,(809) 521-2915,joseph.brown@example.com
HH002713_P2,HH002713,2,spouse_partner,1973-05-12,employed,1991-06-24,69,healthcare,False,good,34630.83,Ms,Patricia,,Brown,Patricia,she_her,"Houston, TX",American,female,female,(633) 944-5986,(242) 845-4517,patricia.brown@example.com
HH002714_P1,HH002714,1,primary,1993-01-17,employed,2013-07-21,64,exec,False,good,114590.16,Mrs,Linda,Grace,Smith,Lind,she_her,"Phoenix, AZ",Irish,female,female,,(963) 337-8426,linda.smith@example.com
HH002714_P2,HH002714,2,spouse_partner,1991-03-25,employed,2016-09-05,67,operations,False,excellent,50181.61,Mr,Thomas,Grace,Smith,Thomas,he_him,"Philadelphia, PA",American,male,male,(581) 691-5088,(861) 625-3732,thomas.smith@example.com
HH002715_P1,HH002715,1,primary,1978-10-08,self_employed,1997-01-23,60,operations,False,poor,59626.11,Mr,Thomas,,Moore,Thoma,he_him,"Phoenix, AZ",American,male,male,,(962) 518-7871,thomas.moore@example.com
HH002715_P2,HH002715,2,spouse_partner,1983-09-14,inactive,2002-03-17,65,inactive,False,good,28413.29,Mrs,Patricia,Lee,Moore,Patricia,she_her,"Los Angeles, CA",American,female,female,,(947) 841-9180,patricia.moore@example.com
HH002716_P1,HH002716,1,primary,1971-12-23,employed,1993-09-09,66,professional,False,good,140423.83,Mrs,Jennifer,Rose,Brown,Jennifer,she_her,"Philadelphia, PA",American,female,female,(694) 514-5084,(266) 308-4065,jennifer.brown@example.com
HH002716_P2,HH002716,2,spouse_partner,1964-05-15,employed,1989-04-08,63,healthcare,False,good,28995.06,Mr,Michael,,Brown,Michael,he_him,"Atlanta, GA",American,male,male,,(255) 364-9010,michael.brown@example.com
HH002717_P1,HH002717,1,primary,1973-04-20,employed,1997-09-08,63,business_owner,False,excellent,593317.85,Mr,James,,Smith,James,he_him,"New York, NY",American,male,male,(578) 318-8123,(842) 925-1793,james.smith@example.com
HH002717_P2,HH002717,2,spouse_partner,1970-09-11,employed,1990-03-17,69,professional,False,excellent,273129.33,Ms,Mary,,Anderson,Mar,she_her,"Philadelphia, PA",American,female,female,,(554) 385-3963,mary.anderson@example.com
HH002718_P1,HH002718,1,primary,1978-07-05,employed,1999-02-09,67,operations,False,excellent,46876.01,Dr,Michael,,Moore,Michael,he_him,"Los Angeles, CA",Canadian,male,male,,(922) 373-3787,michael.moore@example.com
HH002718_P2,HH002718,2,spouse_partner,1969-09-12,self_employed,1993-06-10,66,healthcare,False,poor,30675.09,Mrs,Emily,Rose,Moore,Emil,she_her,"Seattle, WA",American,female,female,,(470) 750-5219,emily.moore@example.com
HH002719_P1,HH002719,1,primary,1985-01-03,inactive,2009-05-22,67,business_owner,False,excellent,89238.73,Mr,Daniel,Anne,Johnson,Danie,he_him,"Philadelphia, PA",American,male,male,(211) 336-5928,(506) 379-2661,daniel.johnson@example.com
HH002719_P2,HH002719,2,spouse_partner,1991-10-02,employed,2009-11-14,65,education,False,good,20154.63,Ms,Linda,James,Smith,Linda,she_her,"Atlanta, GA",American,female,female,(890) 962-2559,(634) 951-9771,linda.smith@example.com
HH002720_P1,HH002720,1,primary,1964-05-31,retired,1990-08-20,67,retired,True,fair,76968.28,Mr,James,,Smith,Jame,he_him,"New York, NY",American,male,male,,(915) 591-7471,james.smith@example.com
HH002720_P2,HH002720,2,spouse_partner,1958-07-05,retired,2001-01-09,63,retired,False,good,25593.98,Ms,Jennifer,Ray,Smith,Jennifer,she_her,"Chicago, IL",American,female,female,(479) 349-3309,(841) 254-8699,jennifer.smith@example.com
HH002721_P1,HH002721,1,primary,1965-05-13,inactive,1992-08-09,69,business_owner,False,fair,53824.01,Mr,Michael,,Wilson,Michael,he_him,"Phoenix, AZ",American,male,male,,(234) 568-4520,michael.wilson@example.com
HH002721_P2,HH002721,2,spouse_partner,1972-06-28,employed,1993-04-27,71,professional,False,good,32832.56,Mrs,Mary,,Wilson,Mar,she_her,"Chicago, IL",American,female,female,(785) 734-9684,(405) 476-9663,mary.wilson@example.com
HH002722_P1,HH002722,1,primary,1972-08-07,inactive,1994-01-05,70,professional,False,fair,197654.56,Dr,Susan,Anne,Moore,Susan,she_her,"Phoenix, AZ",American,female,female,(837) 266-5990,(622) 292-3461,susan.moore@example.com
HH002722_P2,HH002722,2,spouse_partner,1970-08-18,employed,1997-04-13,68,operations,True,good,57363.28,Mr,James,Ray,Brown,James,he_him,"Los Angeles, CA",American,male,male,(288) 354-1770,(429) 400-5324,james.brown@example.com
HH002723_P1,HH002723,1,primary,1964-07-09,self_employed,1992-03-05,63,finance,False,excellent,106440.66,Ms,Susan,Marie,Smith,Susan,she_her,"New York, NY",American,female,female,,(814) 487-2310,susan.smith@example.com
HH002723_P2,HH002723,2,spouse_partner,1974-09-22,unemployed,2002-03-14,66,education,False,good,39682.36,Mr,James,Lee,Smith,Jame,he_him,"Houston, TX",Canadian,male,male,,(396) 830-9184,james.smith@example.com
HH002724_P1,HH002724,1,primary,1972-08-09,self_employed,1993-12-20,67,exec,False,poor,176787.2,Dr,Joseph,,Smith,Joseph,he_him,"New York, NY",American,male,male,,(486) 940-1334,joseph.smith@example.com
HH002724_P2,HH002724,2,spouse_partner,1967-11-04,employed,1988-03-06,70,professional,False,poor,103921.79,Mrs,Jennifer,,Smith,Jennife,she_her,"Chicago, IL",Mexican,female,female,,(281) 376-0583,jennifer.smith@example.com
HH002725_P1,HH002725,1,primary,1957-08-18,retired,1989-04-23,73,retired,False,excellent,208101.46,Mr,William,,Smith,William,he_him,"Philadelphia, PA",American,male,male,(299) 817-3725,(262) 406-2788,william.smith@example.com
HH002726_P1,HH002726,1,primary,1989-11-02,employed,2014-06-30,65,operations,False,good,147008.37,Mr,William,James,Davis,William,he_him,"Phoenix, AZ",American,male,male,,(881) 952-7128,william.davis@example.com
HH002727_P1,HH002727,1,primary,1953-05-10,retired,1993-07-11,66,retired,False,good,144624.51,Dr,Emily,Lee,Smith,Emily,she_her,"Houston, TX",American,female,female,,(206) 805-9347,emily.smith@example.com
HH002728_P1,HH002728,1,primary,1963-03-23,employed,1987-06-11,67,business_owner,False,good,226678.01,Dr,Jennifer,,Smith,Jennifer,she_her,"Houston, TX",Irish,female,female,(572) 956-9275,(326) 930-0603,jennifer.smith@example.com
HH002729_P1,HH002729,1,primary,1986-11-08,self_employed,2014-11-21,66,business_owner,False,fair,108469.35,Dr,Emily,,Wilson,Emily,she_her,"Philadelphia, PA",Mexican,female,female,,(370) 387-7357,emily.wilson@example.com
HH002729_P2,HH002729,2,spouse_partner,1994-12-29,inactive,,67,inactive,False,fair,52917.78,Mr,William,Anne,Wilson,William,he_him,"Atlanta, GA",American,male,male,(671) 237-7834,(863) 241-8732,william.wilson@example.com
HH002730_P1,HH002730,1,primary,1966-10-27,self_employed,1994-01-23,64,professional,True,fair,92108.57,Mrs,Mary,Jane,Wilson,Mary,she_her,"Phoenix, AZ",American,female,female,(651) 277-6983,(365) 492-3288,mary.wilson@example.com
HH002730_P2,HH002730,2,spouse_partner,1972-11-29,employed,1991-10-11,70,operations,False,excellent,25882.98,Dr,David,Lee,Wilson,David,he_him,"Atlanta, GA",American,male,male,(603) 418-8967,(345) 756-2815,david.wilson@example.com
HH002731_P1,HH002731,1,primary,1974-11-16,self_employed,1999-03-07,66,professional,False,good,368946.67,Mrs,Linda,,Anderson,Linda,she_her,"Philadelphia, PA",Indian,female,female,(895) 747-0902,(303) 851-5826,linda.anderson@example.com
HH002732_P1,HH002732,1,primary,1962-03-14,employed,1980-05-24,62,finance,False,good,86714.53,Ms,Emily,Marie,Anderson,Emily,she_her,"New York, NY",Indian,female,female,,(483) 371-3685,emily.anderson@example.com
HH002733_P1,HH002733,1,primary,1964-11-08,employed,1984-07-28,68,professional,False,good,87998.37,Ms,Margaret,Marie,Johnson,Margaret,she_her,"New York, NY",American,female,female,(777) 236-9167,(824) 927-0231,margaret.johnson@example.com
HH002733_P2,HH002733,2,spouse_partner,1969-12-04,employed,1998-04-05,66,healthcare,False,good,32341.89,Mr,Daniel,Jane,Johnson,Danie,he_him,"Phoenix, AZ",American,male,male,,(601) 318-5566,daniel.johnson@example.com
HH002734_P1,HH002734,1,primary,1982-10-01,self_employed,2009-09-13,65,business_owner,False,fair,37715.61,Mr,Michael,,Wilson,Michae,he_him,"Seattle, WA",American,male,male,(430) 274-8797,(904) 422-0644,michael.wilson@example.com
HH002734_P2,HH002734,2,spouse_partner,1985-02-03,employed,2009-12-12,63,professional,False,good,23143.17,Ms,Linda,,Wilson,Linda,she_her,"Houston, TX",American,female,female,(503) 487-8854,(714) 468-1657,linda.wilson@example.com
HH002735_P1,HH002735,1,primary,1970-03-26,employed,1992-09-03,69,business_owner,False,good,48951.42,Dr,Margaret,Ray,Miller,Margaret,she_her,"Philadelphia, PA",American,female,female,,(701) 512-2787,margaret.miller@example.com
HH002735_P2,HH002735,2,spouse_partner,1964-02-08,employed,1990-04-01,69,operations,False,good,30305.73,Mr,William,,Miller,William,he_him,"Atlanta, GA",American,male,male,(560) 290-9450,(603) 503-2101,william.miller@example.com
HH002736_P1,HH002736,1,primary,1990-01-12,employed,2013-07-02,69,finance,False,good,183779.05,Mr,Michael,,Anderson,Michael,he_him,"Los Angeles, CA",American,male,male,,(252) 957-4633,michael.anderson@example.com
HH002736_P2,HH002736,2,spouse_partner,1987-07-28,unemployed,2014-11-01,64,education,False,good,55565.33,Dr,Mary,Anne,Anderson,Mary,she_her,"New York, NY",American,female,female,(684) 371-3913,(806) 604-1336,mary.anderson@example.com
HH002737_P1,HH002737,1,primary,1978-10-31,employed,2005-04-28,64,sales,False,excellent,157289.03,Dr,Joseph,,Miller,Josep,he_him,"Seattle, WA",American,male,male,,(649) 201-1526,joseph.miller@example.com
HH002737_P2,HH002737,2,spouse_partner,1977-11-04,employed,2001-10-22,61,education,False,fair,108318.19,Ms,Emily,,Miller,Emil,she_her,"New York, NY",American,female,female,,(646) 274-9592,emily.miller@example.com
HH002738_P1,HH002738,1,primary,1991-05-22,employed,2009-11-01,61,finance,True,excellent,88305.29,Dr,David,,Davis,David,he_him,"Atlanta, GA",American,male,male,(394) 534-7934,(761) 580-0042,david.davis@example.com
HH002738_P2,HH002738,2,spouse_partner,1994-08-29,employed,2013-07-22,70,professional,False,excellent,53458.56,Ms,Jennifer,,Davis,Jennifer,she_her,"Houston, TX",Canadian,female,female,,(599) 543-0685,jennifer.davis@example.com
HH002739_P1,HH002739,1,primary,1983-10-06,employed,2009-04-28,65,operations,False,excellent,193312.36,Dr,James,Anne,Moore,James,he_him,"Seattle, WA",American,male,male,,(422) 341-2826,james.moore@example.com
HH002740_P1,HH002740,1,primary,1962-05-16,employed,1983-11-20,67,business_owner,False,good,107228.32,Mr,Michael,,Moore,Michael,he_him,"Los Angeles, CA",American,male,male,(607) 653-1723,(476) 320-1712,michael.moore@example.com
HH002740_P2,HH002740,2,spouse_partner,1967-09-09,employed,1987-05-20,69,education,False,good,41752.27,Dr,Elizabeth,Marie,Moore,Elizabeth,she_her,"Chicago, IL",American,female,female,(413) 678-2564,(569) 326-3333,elizabeth.moore@example.com
HH002741_P1,HH002741,1,primary,1984-07-29,employed,2002-05-28,60,business_owner,False,good,122726.65,Mr,Thomas,Ray,Miller,Thomas,he_him,"Seattle, WA",British,male,male,,(855) 268-4565,thomas.miller@example.com
HH002741_P2,HH002741,2,spouse_partner,1982-06-05,employed,2004-08-05,66,healthcare,False,good,43209.82,Ms,Emily,,Miller,Emil,she_her,"Chicago, IL",American,female,female,(346) 887-5643,(962) 813-5841,emily.miller@example.com
HH002742_P1,HH002742,1,primary,1993-02-22,retired,2009-02-22,66,retired,False,excellent,88579.06,Mr,Daniel,Anne,Johnson,Daniel,he_him,"Chicago, IL",American,male,male,(520) 933-4140,(843) 775-4574,daniel.johnson@example.com
HH002742_P2,HH002742,2,spouse_partner,2001-10-13,employed,2021-06-14,70,operations,False,good,33306.83,Ms,Emily,Marie,Johnson,Emily,she_her,"Atlanta, GA",American,female,female,(431) 434-6829,(974) 370-8309,emily.johnson@example.com
HH002743_P1,HH002743,1,primary,1975-09-18,employed,1996-08-16,63,finance,False,good,270579.75,Mr,Daniel,Lee,Brown,Daniel,he_him,"Phoenix, AZ",American,male,male,(212) 919-1572,(913) 738-0339,daniel.brown@example.com
HH002743_P2,HH002743,2,spouse_partner,1978-03-25,inactive,1998-07-31,72,inactive,False,good,73961.98,Mrs,Elizabeth,Rose,Brown,Elizabeth,she_her,"Los Angeles, CA",American,female,female,(312) 790-4165,(304) 340-3102,elizabeth.brown@example.com
HH002744_P1,HH002744,1,primary,1989-03-24,employed,2014-02-28,64,sales,False,fair,138197.79,Dr,Mary,Marie,Smith,Mary,she_her,"Chicago, IL",Other,female,female,,(771) 510-8148,mary.smith@example.com
HH002745_P1,HH002745,1,primary,1981-11-26,self_employed,2009-10-07,62,business_owner,False,excellent,29346.95,Ms,Jennifer,Rose,Johnson,Jennifer,she_her,"Seattle, WA",American,female,female,,(756) 848-6706,jennifer.johnson@example.com
HH002745_P2,HH002745,2,spouse_partner,1976-04-02,self_employed,1995-06-06,67,professional,False,excellent,24324.72,Mr,Joseph,Marie,Johnson,Josep,he_him,"Los Angeles, CA",Canadian,male,male,(360) 492-1097,(282) 724-9363,joseph.johnson@example.com
HH002746_P1,HH002746,1,primary,1978-01-04,employed,1997-01-18,64,business_owner,False,poor,71336.81,Mrs,Margaret,Marie,Moore,Margaret,she_her,"Chicago, IL",American,female,female,,(333) 629-5684,margaret.moore@example.com
HH002746_P2,HH002746,2,spouse_partner,1971-08-23,employed,1999-01-07,67,business_owner,False,excellent,10167.64,Dr,James,,Moore,James,he_him,"New York, NY",American,male,male,,(539) 327-2670,james.moore@example.com
HH002747_P1,HH002747,1,primary,1982-07-11,employed,2000-07-08,71,business_owner,False,good,115286.39,Dr,Thomas,Ray,Davis,Thoma,he_him,"Phoenix, AZ",American,male,male,,(846) 677-6536,thomas.davis@example.com
HH002747_P2,HH002747,2,spouse_partner,1975-04-12,employed,1994-10-21,67,professional,False,good,72489.72,Ms,Susan,,Davis,Susan,she_her,"Atlanta, GA",American,female,female,,(360) 323-5924,susan.davis@example.com
HH002748_P1,HH002748,1,primary,1983-07-25,employed,2008-02-29,61,sales,False,fair,174034.51,Dr,Joseph,Rose,Johnson,Josep,he_him,"Atlanta, GA",American,male,male,(211) 988-2553,(336) 632-1272,joseph.johnson@example.com
HH002748_P2,HH002748,2,spouse_partner,1981-01-20,employed,2006-03-10,65,business_owner,False,good,69124.18,Mrs,Mary,Ray,Johnson,Mary,she_her,"Seattle, WA",Other,female,female,(431) 358-0906,(360) 945-8894,mary.johnson@example.com
HH002749_P1,HH002749,1,primary,1952-06-24,retired,1996-05-01,66,retired,False,good,48433.89,Dr,David,Lee,Brown,David,he_him,"Seattle, WA",Canadian,male,male,,(398) 602-8533,david.brown@example.com
HH002749_P2,HH002749,2,spouse_partner,1954-12-22,retired,1977-09-21,66,retired,False,good,18734.3,Mrs,Mary,Ray,Brown,Mar,she_her,"New York, NY",American,female,female,,(279) 757-9070,mary.brown@example.com
HH002750_P1,HH002750,1,primary,2000-02-06,employed,2018-12-08,63,finance,False,good,51004.59,Dr,James,Rose,Brown,James,he_him,"Chicago, IL",American,male,male,(652) 430-7965,(390) 791-4588,james.brown@example.com
HH002750_P2,HH002750,2,spouse_partner,2008-07-25,employed,2025-07-30,63,operations,False,excellent,30490.27,Ms,Susan,Lee,Brown,Susan,she_her,"Philadelphia, PA",Mexican,female,female,(848) 240-8755,(747) 284-7670,susan.brown@example.com
HH002751_P1,HH002751,1,primary,1957-08-05,retired,1992-06-29,66,retired,False,good,32005.51,Ms,Linda,,Davis,Linda,she_her,"Seattle, WA",American,female,female,,(914) 704-6304,linda.davis@example.com
HH002751_P2,HH002751,2,spouse_partner,1966-02-21,retired,2001-08-19,69,retired,False,good,16433.84,Mr,Daniel,Rose,Davis,Daniel,he_him,"Houston, TX",American,male,male,,(652) 630-9208,daniel.davis@example.com
HH002752_P1,HH002752,1,primary,1970-07-19,inactive,1992-07-16,72,exec,False,good,173108.28,Ms,Jennifer,Jane,Anderson,Jennifer,she_her,"Atlanta, GA",American,female,female,(816) 507-3308,(891) 288-3762,jennifer.anderson@example.com
HH002752_P2,HH002752,2,spouse_partner,1978-02-22,employed,2003-01-20,67,professional,True,fair,50041.58,Mr,David,Grace,Anderson,Davi,he_him,"Los Angeles, CA",Indian,male,male,(273) 209-8363,(686) 819-1254,david.anderson@example.com
HH002753_P1,HH002753,1,primary,1996-03-20,employed,2015-02-03,65,exec,False,good,105587.32,Dr,David,Anne,Johnson,David,he_him,"Phoenix, AZ",American,male,male,(335) 601-5340,(856) 606-1684,david.johnson@example.com
HH002753_P2,HH002753,2,spouse_partner,1996-04-15,employed,2022-07-15,65,education,False,poor,30231.11,Ms,Patricia,Grace,Johnson,Patricia,she_her,"Chicago, IL",American,female,female,,(711) 745-6306,patricia.johnson@example.com
HH002754_P1,HH002754,1,primary,1964-02-08,employed,1991-08-24,70,exec,False,good,103782.86,Dr,Margaret,Anne,Johnson,Margare,she_her,"Phoenix, AZ",American,female,female,,(827) 884-1215,margaret.johnson@example.com
HH002754_P2,HH002754,2,spouse_partner,1958-12-07,employed,1985-08-24,67,healthcare,False,fair,94020.29,Mr,Joseph,Jane,Johnson,Josep,he_him,"Phoenix, AZ",American,male,male,,(457) 492-5856,joseph.johnson@example.com
HH002755_P1,HH002755,1,primary,1962-01-31,inactive,1989-07-17,69,professional,True,excellent,179421.71,Mx,Alex,Jane,Anderson,Alex,they_them,"Los Angeles, CA",American,non_binary,non_binary,,(848) 267-7863,alex.anderson@example.com
HH002756_P1,HH002756,1,primary,1993-01-15,retired,2009-01-15,71,retired,False,good,66826.01,Mrs,Susan,Marie,Davis,Susan,she_her,"Philadelphia, PA",American,female,female,,(767) 434-1610,susan.davis@example.com
HH002756_P2,HH002756,2,spouse_partner,1993-10-31,employed,2017-08-08,66,healthcare,False,fair,55972.46,Mr,Michael,Ray,Davis,Michael,he_him,"Atlanta, GA",Canadian,male,male,,(211) 314-7525,michael.davis@example.com
HH002757_P1,HH002757,1,primary,1979-05-26,employed,2004-06-01,65,sales,False,good,100699.47,Mrs,Jennifer,,Miller,Jennife,she_her,"New York, NY",Other,female,female,(605) 454-6936,(217) 916-5412,jennifer.miller@example.com
HH002758_P1,HH002758,1,primary,1988-01-21,employed,2016-01-24,70,sales,False,good,35732.7,Mr,Daniel,,Smith,Daniel,he_him,"Los Angeles, CA",American,male,male,(399) 604-8638,(460) 667-1710,daniel.smith@example.com
HH002758_P2,HH002758,2,spouse_partner,1982-07-29,employed,2000-12-16,65,operations,False,good,17613.4,Dr,Jennifer,James,Anderson,Jennifer,she_her,"New York, NY",American,female,female,,(861) 806-6597,jennifer.anderson@example.com
HH002759_P1,HH002759,1,primary,1967-03-02,self_employed,1987-04-26,68,operations,True,excellent,248219.71,Dr,Daniel,,Davis,Danie,he_him,"Atlanta, GA",American,male,male,,(298) 386-6190,daniel.davis@example.com
HH002760_P1,HH002760,1,primary,1984-12-09,employed,2009-05-06,59,finance,False,good,48699.29,Mr,William,Lee,Johnson,William,he_him,"Phoenix, AZ",American,male,male,,(591) 492-3170,william.johnson@example.com
HH002760_P2,HH002760,2,spouse_partner,1992-02-03,employed,2016-04-11,65,operations,False,fair,12546.42,Mrs,Susan,Ray,Johnson,Susan,she_her,"Philadelphia, PA",American,female,female,(251) 429-6671,(482) 311-0732,susan.johnson@example.com
